,Experiment,DataUse,Replication,Month,Vegetation,Year,N_rate,PP2,PP7,AirT,DAF_TD,DAF_SD,WFPS25cm,NH4,NO3,Clay,Sand,SOM
226,BCSE_KBS,Building,R1,January,Corn,0.2711561347535267,0.48105603672270186,-0.9548399884824798,0.11766966308591265,-1.8875918887963776,0.6003078901509064,0.3615454137876662,0.2533094867729509,0.07708215688635404,0.45515801125157923,-0.9910379121449165,0.851278284826554,-0.8169319458772671
227,BCSE_KBS,Building,R1,January,Corn,0.2711561347535267,0.48105603672270186,-0.9548399884824798,-1.662025221158632,-2.195255070731951,0.605744262095694,0.3675201839566392,0.16130838268886655,0.07686444624363024,0.4561652191139263,-0.9910379121449165,0.851278284826554,-0.8169319458772671
228,BCSE_KBS,Building,R1,January,Corn,0.2711561347535267,0.48105603672270186,0.7013700337353906,-0.7602239755854121,-2.5358033714987838,0.6111682435127305,0.37348103798577414,0.11706185414353117,0.07703951711220676,0.45686693124169747,-0.9910379121449165,0.851278284826554,-0.8169319458772671
229,BCSE_KBS,Building,R1,January,Corn,0.2711561347535267,0.48105603672270186,0.8821875965456998,-0.5776917352004441,-2.2956064006794583,0.6165799101359352,0.3794280696495009,0.04997932408324607,0.07690392669298084,0.45771148768659814,-0.9910379121449165,0.851278284826554,-0.8169319458772671
230,BCSE_KBS,Building,R1,January,Corn,0.2711561347535267,0.48105603672270186,0.13107416526637683,-0.5776917352004441,-2.2312030519441426,0.6219793369482545,0.3853613716804992,0.020356553809489246,0.07627776258824157,0.458808495565103,-0.9910379121449165,0.851278284826554,-0.8169319458772671
231,BCSE_KBS,Building,R1,January,Corn,0.2711561347535267,0.48105603672270186,-0.9548399884824798,-0.5776917352004441,-1.9987764114236701,0.6273665981919375,0.3912810357857803,-0.005238067343890206,0.0755800971740052,0.4599252311675049,-0.9910379121449165,0.851278284826554,-0.8169319458772671
232,BCSE_KBS,Building,R1,January,Corn,0.2711561347535267,0.48105603672270186,-0.9548399884824798,-0.5776917352004441,-1.766969431081379,0.632741767378643,0.3971871526624563,0.060763595945972235,0.07428229775794334,0.4613497360172097,-0.9910379121449165,0.851278284826554,-0.8169319458772671
233,BCSE_KBS,Building,R1,January,Corn,0.2711561347535267,0.48105603672270186,-0.9548399884824798,-0.5776917352004441,-1.728762966315922,0.6381049172993664,0.4030798120131998,0.031421775006397014,0.07298086729617666,0.46277264115499345,-0.9910379121449165,0.851278284826554,-0.8169319458772671
234,BCSE_KBS,Building,R1,January,Corn,0.2711561347535267,0.48105603672270186,0.8180017626793935,-0.16636850209509374,-1.0322548575299,0.6434561200341891,0.40895910256140217,0.6032366426784378,0.0748408483880371,0.4637708315079151,-0.9910379121449165,0.851278284826554,-0.8169319458772671
235,BCSE_KBS,Building,R1,January,Corn,0.2711561347535267,0.48105603672270186,1.22729531792532,-0.014181873307450462,-0.3575049766535878,0.6487954469618719,0.4148251120660307,1.1899828543010316,0.07940624661317942,0.4643334042274483,-0.9910379121449165,0.851278284826554,-0.8169319458772671
236,BCSE_KBS,Building,R1,January,Corn,0.2711561347535267,0.48105603672270186,1.4234199754395367,0.47495216549234903,-0.584328200273272,0.6541229687692722,0.4206779273362037,1.515359042498092,0.08625337131288706,0.4642443563900479,-0.9910379121449165,0.851278284826554,-0.8169319458772671
237,BCSE_KBS,Building,R1,February,Corn,0.2711561347535267,0.48105603672270186,0.6036124817975497,2.7374055192180995,-1.9766689213976874,0.6858440656731467,0.4555224852078219,1.0708248373280265,0.10070396342215218,0.4661598257978567,-0.9910379121449165,0.851278284826554,-0.8169319458772671
238,BCSE_KBS,Building,R1,February,Corn,0.2711561347535267,0.48105603672270186,0.547949385059811,2.667478354015377,-1.682539784390899,0.6910908746565139,0.4612852946380656,1.0465077608443203,0.10145990232333672,0.4670523085637971,-0.9910379121449165,0.851278284826554,-0.8169319458772671
239,BCSE_KBS,Building,R1,February,Corn,0.2711561347535267,0.48105603672270186,-0.3494775626524688,2.443204124449461,-1.409240770550149,0.6963264201849491,0.4670355717710654,1.0522498997888676,0.10471344393368937,0.4675597362974955,-0.9910379121449165,0.851278284826554,-0.8169319458772671
240,BCSE_KBS,Building,R1,February,Corn,0.2711561347535267,0.48105603672270186,1.0686089407793868,1.593278375095152,-1.5568486255404888,0.7015507671166517,0.472773395478734,1.0994870113285082,0.10668546802558039,0.4682484493119127,-0.9910379121449165,0.851278284826554,-0.8169319458772671
241,BCSE_KBS,Building,R1,February,Corn,0.2711561347535267,0.48105603672270186,1.1911599008295528,0.11706502509653609,-1.8726375201707326,0.7067639797037969,0.4784988438144155,1.0643954295938154,0.10781701465818484,0.46901588596774946,-0.9910379121449165,0.851278284826554,-0.8169319458772671
242,BCSE_KBS,Building,R1,February,Corn,0.2711561347535267,0.48105603672270186,0.4131678526638583,0.06998312111098079,-1.3487614445627856,0.7119661216003589,0.48421199402469717,1.0344458032701418,0.11107480842986919,0.46960143585100034,-0.9910379121449165,0.851278284826554,-0.8169319458772671
243,BCSE_KBS,Building,R1,February,Corn,0.2711561347535267,0.48105603672270186,0.4858952878460368,0.16256774454537035,-1.1416870480035324,0.7171572558697994,0.4899129225610045,1.3618347669382207,0.11510662731238246,0.47017792734812036,-0.9910379121449165,0.851278284826554,-0.8169319458772671
244,BCSE_KBS,Building,R1,February,Corn,0.2711561347535267,0.48105603672270186,0.6558148776127073,0.0863469155053341,-1.5327988289175531,0.7223374449926326,0.4956017050909811,1.1839990765777126,0.11768300554863259,0.47090058340874325,-0.9910379121449165,0.851278284826554,-0.8169319458772671
245,BCSE_KBS,Building,R1,February,Corn,0.2711561347535267,0.48105603672270186,-0.15645050037311392,0.053984643569944535,-1.4261117207151184,0.7275067508738724,0.5012784165096619,1.1095718142044069,0.12055456420320335,0.47164588420541964,-0.9910379121449165,0.851278284826554,-0.8169319458772671
246,BCSE_KBS,Building,R1,February,Corn,0.2711561347535267,0.48105603672270186,-0.9548399884824798,0.053984643569944535,-1.2383133432405171,0.7326652348503441,0.5069431309504419,1.1268502376334129,0.1240703877751582,0.47229195018686193,-0.9910379121449165,0.851278284826554,-0.8169319458772671
247,BCSE_KBS,Building,R1,February,Corn,0.2711561347535267,0.48105603672270186,-0.3494775626524688,-0.4550707880279376,-1.6747929065786606,0.7378129576978958,0.5125959217958476,1.111899595913857,0.12623134661266996,0.4730646166765451,-0.9910379121449165,0.851278284826554,-0.8169319458772671
248,BCSE_KBS,Building,R1,February,Corn,0.2711561347535267,0.48105603672270186,-0.3494775626524688,-0.7194576569462136,-1.9544991210059879,0.7429499796384772,0.5182368616881097,0.7828181282498858,0.127688193657726,0.4737795271473394,-0.9910379121449165,0.851278284826554,-0.8169319458772671
249,BCSE_KBS,Building,R1,February,Corn,0.2711561347535267,0.48105603672270186,0.23821518239957276,-0.5142080494236707,-2.115713839346326,0.7480763603471169,0.5238660225395494,0.5349631974584189,0.12859202795692534,0.4745471964579186,-0.9910379121449165,0.851278284826554,-0.8169319458772671
250,BCSE_KBS,Building,R1,February,Corn,0.2711561347535267,0.48105603672270186,0.23821518239957276,-0.8466368921182427,-1.285254812460212,0.7531921589587793,0.5294834755427784,0.3416538571162102,0.1318574762938425,0.47516471150330597,-0.9910379121449165,0.851278284826554,-0.8169319458772671
251,BCSE_KBS,Building,R1,February,Corn,0.2711561347535267,0.48105603672270186,0.6558148776127073,-0.5142080494236707,-1.6592599359606612,0.7582974340751147,0.535089291180713,0.7051943404517044,0.1366134491371492,0.4753284053689132,-0.9910379121449165,0.851278284826554,-0.8169319458772671
252,BCSE_KBS,Building,R1,February,Corn,0.2711561347535267,0.48105603672270186,1.1916636286562694,-0.013489549844020982,-1.9618961170881482,0.7633922437711049,0.5406835392364113,0.8104265514501208,0.13922823272256432,0.4757424702722457,-0.9910379121449165,0.851278284826554,-0.8169319458772671
253,BCSE_KBS,Building,R1,February,Corn,0.2711561347535267,0.48105603672270186,1.0693335489867748,0.05462967293835544,-1.789767965730247,0.7684766456015978,0.5462662888027414,0.693329139417888,0.14127177542001393,0.47639862395154076,-0.9910379121449165,0.851278284826554,-0.8169319458772671
254,BCSE_KBS,Building,R1,February,Corn,0.2711561347535267,0.48105603672270186,0.004097507874445937,0.021172141994728975,-1.6280288019366476,0.7735506966077434,0.551837608291869,0.500662196928992,0.14264796744831576,0.4773537184165741,-0.9910379121449165,0.851278284826554,-0.8169319458772671
255,BCSE_KBS,Building,R1,February,Corn,0.2711561347535267,0.48105603672270186,1.0686089407793868,0.38537754935792773,-1.5886520597536928,0.7786144533233262,0.5573975654445886,0.5171675717932515,0.1434535773172874,0.47849787057078297,-0.9910379121449165,0.851278284826554,-0.8169319458772671
256,BCSE_KBS,Building,R1,February,Corn,0.2711561347535267,0.48105603672270186,1.0862965076465274,0.32480244351410587,-1.5327988289175531,0.7836679717809981,0.5629462273394822,0.5224213533714952,0.14449747847224825,0.47958962016778545,-0.9910379121449165,0.851278284826554,-0.8169319458772671
257,BCSE_KBS,Building,R1,February,Corn,0.2711561347535267,0.48105603672270186,-0.6105002627233163,0.32480244351410587,-1.5648265455854413,0.788711307518415,0.5684836604019241,0.5131860997231849,0.14753026461809124,0.48037863639754086,-0.9910379121449165,0.851278284826554,-0.8169319458772671
258,BCSE_KBS,Building,R1,February,Corn,0.2711561347535267,0.48105603672270186,-0.9548399884824798,0.16256774454537035,-1.4007461289040335,0.7937445155842747,0.574009930412927,0.481521241723217,0.14964765858039827,0.4813540851623132,-0.9910379121449165,0.851278284826554,-0.8169319458772671
259,BCSE_KBS,Building,R1,February,Corn,0.2711561347535267,0.48105603672270186,1.279789630430375,0.41999199432012235,-1.275955647746431,0.7987676505442638,0.5795251025178346,0.6084838960349372,0.1541630575602236,0.4818017397158612,-0.9910379121449165,0.851278284826554,-0.8169319458772671
260,BCSE_KBS,Building,R1,February,Corn,0.2711561347535267,0.48105603672270186,1.4769696016777747,0.6892785046627169,-1.275955647746431,0.8037807664869145,0.5850292412348659,0.6792155182399144,0.15795322723695904,0.48245308258722736,-0.9910379121449165,0.851278284826554,-0.8169319458772671
261,BCSE_KBS,Building,R1,March,Corn,0.2711561347535267,0.48105603672270186,1.1643538753479437,0.6979330594160646,-1.612325384063603,0.808783917029364,0.5905224104635101,0.8124253234628354,0.16026760061523532,0.4832104153969974,-0.9910379121449165,0.851278284826554,-0.8169319458772671
262,BCSE_KBS,Building,R1,March,Corn,0.2711561347535267,0.48105603672270186,-0.6105002627233163,0.44214985312097704,-1.7821784841450692,0.8137771553230309,0.5960046734927791,0.797320325903397,0.1616825042231188,0.4841237555072385,-0.9910379121449165,0.851278284826554,-0.8169319458772671
263,BCSE_KBS,Building,R1,March,Corn,0.2711561347535267,0.48105603672270186,-0.9548399884824798,0.431129992897922,-1.7517191014098301,0.8187605340592045,0.6014760930093211,0.6043730748957556,0.1622033927802481,0.4852908390800987,-0.9910379121449165,0.851278284826554,-0.8169319458772671
264,BCSE_KBS,Building,R1,March,Corn,0.2711561347535267,0.48105603672270186,-0.9548399884824798,0.431129992897922,-1.7364260237033449,0.8237341054745444,0.6069367311053924,0.46774702087458775,0.16362084552035613,0.48629840773278565,-0.9910379121449165,0.851278284826554,-0.8169319458772671
265,BCSE_KBS,Building,R1,March,Corn,0.2711561347535267,0.48105603672270186,-0.9548399884824798,0.431129992897922,-1.5648265455854413,0.8286979213565016,0.612386649286697,0.3293574854255856,0.16485526520058083,0.48744313607220474,-0.9910379121449165,0.851278284826554,-0.8169319458772671
266,BCSE_KBS,Building,R1,March,Corn,0.2711561347535267,0.48105603672270186,-0.9548399884824798,-0.20883805587446652,-1.3922087017545166,0.8336520330486521,0.6178259084800947,0.27758128422740297,0.16631224635985484,0.48863674266116947,-0.9910379121449165,0.851278284826554,-0.8169319458772671
267,BCSE_KBS,Building,R1,March,Corn,0.2711561347535267,0.48105603672270186,-0.9548399884824798,-1.536995758463489,-1.339888014767711,0.8385964914559545,0.6232545690411759,0.4361991982861453,0.16787053696449056,0.4897714675576162,-0.9910379121449165,0.851278284826554,-0.8169319458772671
268,BCSE_KBS,Building,R1,March,Corn,0.2711561347535267,0.48105603672270186,-0.9548399884824798,-1.662025221158632,-1.4344923781059435,0.843531347049926,0.6286726907617138,0.4336424518772806,0.17055430965240934,0.49077115271639826,-0.9910379121449165,0.851278284826554,-0.8169319458772671
269,BCSE_KBS,Building,R1,March,Corn,0.2711561347535267,0.48105603672270186,-0.9548399884824798,-1.662025221158632,-1.2288016367927401,0.8484566498737388,0.6340803328769891,0.440699888594035,0.1739326566368613,0.49156748975921954,-0.9910379121449165,0.851278284826554,-0.8169319458772671
270,BCSE_KBS,Building,R1,March,Corn,0.2711561347535267,0.48105603672270186,-0.9548399884824798,-1.662025221158632,-0.4660471884271862,0.8533724495472447,0.6394775540729957,1.1062966374061158,0.18276479982220062,0.4911190280040623,-0.9910379121449165,0.851278284826554,-0.8169319458772671
271,BCSE_KBS,Building,R1,March,Corn,0.2711561347535267,0.48105603672270186,0.6036124817975497,-0.8466368921182427,-0.584328200273272,0.8582787952719197,0.6448644124935246,1.3635965803047478,0.19114074947615575,0.49078994362512673,-0.9910379121449165,0.851278284826554,-0.8169319458772671
272,BCSE_KBS,Building,R1,March,Corn,0.2711561347535267,0.48105603672270186,1.2794141450643846,-0.014181873307450462,-1.3663084435635238,0.8631757358357384,0.6502409657471325,1.1886449952014235,0.19727995399525017,0.4908076341235995,-0.9910379121449165,0.851278284826554,-0.8169319458772671
273,BCSE_KBS,Building,R1,March,Corn,0.2711561347535267,0.48105603672270186,1.3153397018842452,0.2192484768439504,-1.6201847097203572,0.8680633196179749,0.6556072709139961,1.099732700918504,0.20151343594388954,0.49115325625186207,-0.9910379121449165,0.851278284826554,-0.8169319458772671
274,BCSE_KBS,Building,R1,March,Corn,0.2711561347535267,0.48105603672270186,0.9115414214109452,0.27340418082454443,-1.4594368469417878,0.8729415945939311,0.6609633845526508,0.8729046531881883,0.2046269066366292,0.49197161504878495,-0.9910379121449165,0.851278284826554,-0.8169319458772671
275,BCSE_KBS,Building,R1,March,Corn,0.2711561347535267,0.48105603672270186,0.004097507874445937,0.27340418082454443,-1.247786451994872,0.8778106083395982,0.6663093627066266,0.8091023789698383,0.2080377540831916,0.4928546832201069,-0.9910379121449165,0.851278284826554,-0.8169319458772671
276,BCSE_KBS,Building,R1,March,Corn,0.2711561347535267,0.48105603672270186,0.6558148776127073,0.41999199432012235,-1.4511533413704887,0.8826704080362493,0.671645260910967,0.9386775924931589,0.21025172161240335,0.4938702571089214,-0.9910379121449165,0.851278284826554,-0.8169319458772671
277,BCSE_KBS,Building,R1,March,Corn,0.2711561347535267,0.48105603672270186,0.9636594833151894,0.5178297071789826,-1.5648265455854413,0.887521040474962,0.6769711341986497,0.796700329932194,0.21128341490631952,0.49515634625968336,-0.9910379121449165,0.851278284826554,-0.8169319458772671
278,BCSE_KBS,Building,R1,March,Corn,0.2711561347535267,0.48105603672270186,0.4858952878460368,0.39735026789437705,-1.5085614117742416,0.8923625520610761,0.682287037106899,0.5797097293846161,0.21169826006675604,0.4966323886784647,-0.9910379121449165,0.851278284826554,-0.8169319458772671
279,BCSE_KBS,Building,R1,March,Corn,0.2711561347535267,0.48105603672270186,0.744620744582763,0.17803939149897985,-1.72108862231161,0.8971949888185876,0.6875930236833997,0.5133107494233615,0.21181245391570594,0.4980298235776073,-0.9910379121449165,0.851278284826554,-0.8169319458772671
280,BCSE_KBS,Building,R1,March,Corn,0.2711561347535267,0.48105603672270186,0.782776947847545,-0.048735917073350274,-1.8124781831623746,0.90201839639448,0.6928891474924106,0.3707928840334931,0.2118036008811812,0.49932283238864333,-0.9910379121449165,0.851278284826554,-0.8169319458772671
281,BCSE_KBS,Building,R1,April,Corn,0.2711561347535267,0.48105603672270186,1.178299603080661,1.0609034973889373,-0.5736269090212359,1.0745226176136111,0.8823616616463114,0.858927192740405,0.21970216184557295,0.5618749376099383,-0.9910379121449165,0.851278284826554,-0.8169319458772671
282,BCSE_KBS,Building,R1,April,Corn,0.2711561347535267,0.48105603672270186,-0.6105002627233163,0.5479892469083929,0.23096327859828256,1.0880325076679738,0.8972078096161787,0.5270553542437157,0.20140648733403432,0.575998709378529,-0.9910379121449165,0.851278284826554,-0.8169319458772671
283,BCSE_KBS,Building,R1,April,Corn,0.2711561347535267,0.48105603672270186,-0.6105002627233163,0.5479892469083929,0.5148532657329667,1.0925208873540386,0.9021404370687618,0.8540657346929355,0.2104480628201972,0.575427507462939,-0.9910379121449165,0.851278284826554,-0.8169319458772671
284,BCSE_KBS,Building,R1,May,Corn,0.2711561347535267,0.48105603672270186,-0.9548399884824798,0.0706176115017931,0.4577961313857289,-2.362424515791867,0.9364474311547762,0.42634662556482456,0.47477402837190696,0.7144891777580952,-0.9910379121449165,0.851278284826554,-0.8169319458772671
285,BCSE_KBS,Building,R1,May,Corn,0.2711561347535267,0.48105603672270186,-0.9548399884824798,-1.662025221158632,0.5949551541991621,-2.277580723589773,0.9413172406997591,0.5532747870597539,0.5929851306832641,0.7651609962557814,-0.9910379121449165,0.851278284826554,-0.8169319458772671
286,BCSE_KBS,Building,R1,May,Corn,0.2711561347535267,0.48105603672270186,-0.9548399884824798,-1.662025221158632,0.5720429150014474,-2.2082548056484206,0.9461793604250501,0.5559525681073155,0.7156453152480977,0.8032649659853887,-0.9910379121449165,0.851278284826554,-0.8169319458772671
287,BCSE_KBS,Building,R1,May,Corn,0.2711561347535267,0.48105603672270186,1.2599851605998007,-0.04945432090859458,-0.5629149907789222,-2.0956007843833024,0.9558806708742663,0.7067976544435429,0.8329745746066103,0.8404074392709591,-0.9910379121449165,0.851278284826554,-0.8169319458772671
288,BCSE_KBS,Building,R1,May,Corn,0.2711561347535267,0.48105603672270186,1.1357382365473054,0.0036578761581033026,-0.9305854702581959,-2.0476256221930296,0.9607199311655386,0.6709063002102169,0.8651263730773482,0.8532996221861658,-0.9910379121449165,0.851278284826554,-0.8169319458772671
289,BCSE_KBS,Building,R1,May,Corn,0.2711561347535267,0.48105603672270186,-0.15645050037311392,0.0036578761581033026,-0.7434877834967409,-2.003551110137409,0.9655516407773621,0.6701934494832708,0.9062936510707312,0.8707961572015407,-0.9910379121449165,0.851278284826554,-0.8169319458772671
290,BCSE_KBS,Building,R1,May,Corn,0.2711561347535267,0.48105603672270186,-0.9548399884824798,0.0036578761581033026,0.3100925632949532,-1.9626254293533432,0.9703758338443256,0.7656792881008382,0.9663107346310413,0.907291022784859,-0.9910379121449165,0.851278284826554,-0.8169319458772671
291,BCSE_KBS,Building,R1,May,Corn,0.2711561347535267,0.48105603672270186,-0.9548399884824798,0.0036578761581033026,0.9874502350125425,-1.9243075359026485,0.9751925442462461,0.6916618697160766,1.011471781199571,0.9428743770516224,-0.9910379121449165,0.851278284826554,-0.8169319458772671
292,BCSE_KBS,Building,R1,May,Corn,0.2711561347535267,0.48105603672270186,-0.9548399884824798,0.0036578761581033026,0.6178878820541258,-1.888193177131985,0.9800018056108201,0.6194622810127121,1.0442677691595073,0.9786494347240015,-0.9910379121449165,0.851278284826554,-0.8169319458772671
293,BCSE_KBS,Building,R1,May,Corn,0.2711561347535267,0.48105603672270186,-0.9548399884824798,-0.25246772922874816,0.49201432477919055,-1.8539711800351273,0.9848036513162328,0.5699853967060101,1.0711213166146913,1.0036520504775142,-0.9910379121449165,0.851278284826554,-0.8169319458772671
294,BCSE_KBS,Building,R1,May,Corn,0.2711561347535267,0.48105603672270186,-0.9548399884824798,-1.3366226967953874,0.7559038918853839,-1.8213961508840906,0.9895981144937345,0.5409601502906801,1.0825361511126532,1.038730485674517,-0.9910379121449165,0.851278284826554,-0.8169319458772671
295,BCSE_KBS,Building,R1,May,Corn,0.2711561347535267,0.48105603672270186,-0.9548399884824798,-1.662025221158632,1.010704347507967,-1.790270645189785,0.994385228030188,0.5055708763041805,1.081545205691424,1.07414273493223,-0.9910379121449165,0.851278284826554,-0.8169319458772671
296,BCSE_KBS,Building,R1,May,Corn,0.2711561347535267,0.48105603672270186,-0.9548399884824798,-1.662025221158632,1.291079927809053,-1.7604330861493214,0.9991650245705708,0.4804743823589052,1.0676493064670156,1.1106263809226096,-0.9910379121449165,0.851278284826554,-0.8169319458772671
297,BCSE_KBS,Building,R1,May,Corn,0.2711561347535267,0.48105603672270186,-0.6105002627233163,-1.536995758463489,1.033975955256782,-1.7317493215962234,1.0039375365204595,0.9570024529688593,1.1267349964146078,1.1062793242172138,-0.9910379121449165,0.851278284826554,-0.8169319458772671
298,BCSE_KBS,Building,R1,May,Corn,0.2711561347535267,0.48105603672270186,1.43945153815023,0.3248024435141066,0.6638140304031984,-1.704106566592069,1.0087027960484671,1.2209624038092333,1.1426468815535844,1.0966667852616343,-0.9910379121449165,0.851278284826554,-0.8169319458772671
299,BCSE_KBS,Building,R1,May,Corn,0.2711561347535267,0.48105603672270186,1.684823692812908,1.134833059678306,-0.07135222716687224,-1.6774089580448666,1.01346083508866,1.4048167523951662,1.1550091994129978,1.0905292508771802,-0.9910379121449165,0.851278284826554,-0.8169319458772671
300,BCSE_KBS,Building,R1,May,Corn,0.2711561347535267,0.48105603672270186,1.592221193920687,1.2041423179377602,-0.42274076017890305,-1.651574227361958,1.0182116853429346,1.354207410493648,1.164927496190406,1.086396417772661,-0.9910379121449165,0.851278284826554,-0.8169319458772671
301,BCSE_KBS,Building,R1,May,Corn,0.2711561347535267,0.48105603672270186,0.6558148776127073,1.2041423179377602,-0.20408543149318378,-1.6265311663810162,1.0229553782833711,1.1752878017923736,1.1471304128410857,1.0829806700723323,-0.9910379121449165,0.851278284826554,-0.8169319458772671
302,BCSE_KBS,Building,R1,May,Corn,0.2711561347535267,0.48105603672270186,1.7526677347856117,1.5729154098537252,1.2793502702443276,-1.5112578989168457,1.0465675690031981,1.2416250931731558,1.0325866042060632,1.0000137070468011,-0.9910379121449165,0.851278284826554,-0.8169319458772671
303,BCSE_KBS,Building,R1,May,Corn,0.2711561347535267,0.48105603672270186,0.8180017626793935,1.522203263077833,1.057264918448884,-1.4898873288603112,1.0512689663929367,1.1622823041142334,0.9272251463087692,0.962417652539163,-0.9910379121449165,0.851278284826554,-0.8169319458772671
304,BCSE_KBS,Building,R1,June,Corn,0.2711561347535267,0.48105603672270186,0.6036124817975497,1.5686719504371287,0.8830271030039152,-1.468997186406643,1.055963420529581,1.1702660047904168,0.8693538684300464,0.9308596186044499,-0.9910379121449165,0.851278284826554,-0.8169319458772671
305,BCSE_KBS,Building,R1,June,Corn,0.2711561347535267,0.48105603672270186,1.0500039507024068,1.6255618021835696,0.18587906829276826,-1.4485594569044968,1.0606509611277022,1.1920002148868611,0.7955238351650722,0.8955784249352481,-0.9910379121449165,0.851278284826554,-0.8169319458772671
306,BCSE_KBS,Building,R1,June,Corn,0.2711561347535267,0.48105603672270186,0.9115414214109452,1.6452495297033718,-0.10463599827406235,-1.4285486923873119,1.0653316176918826,1.042708747731842,0.75912592040799,0.8885532883038828,-0.9910379121449165,0.851278284826554,-0.8169319458772671
307,BCSE_KBS,Building,R1,June,Corn,0.2711561347535267,0.48105603672270186,0.13107416526637683,1.5974393691759385,0.24224956290159125,-1.4089416967431274,1.0700054195187867,0.9309678541186989,0.7164233765304084,0.8785915980251672,-0.9910379121449165,0.851278284826554,-0.8169319458772671
308,BCSE_KBS,Building,R1,June,Corn,0.2711561347535267,0.48105603672270186,-0.9548399884824798,0.053984643569944535,0.41224810150706404,-1.3897172586308695,1.0746723956992,0.8053955795484393,0.6622102605552133,0.8568485070854244,-0.9910379121449165,0.851278284826554,-0.8169319458772671
309,BCSE_KBS,Building,R1,June,Corn,0.2711561347535267,0.48105603672270186,-0.9548399884824798,-0.25246772922874816,0.27614441601239204,-1.3708559236056959,1.079332575120045,0.7033675331081787,0.636765379596374,0.8531024696395264,-0.9910379121449165,0.851278284826554,-0.8169319458772671
310,BCSE_KBS,Building,R1,June,Corn,0.2711561347535267,0.48105603672270186,-0.9548399884824798,-0.25246772922874816,0.20840891730725278,-1.3523397986600083,1.083985986466366,0.6674041753828567,0.5350754119565927,0.7873339569948808,-0.9910379121449165,0.851278284826554,-0.8169319458772671
311,BCSE_KBS,Building,R1,June,Corn,0.2711561347535267,0.48105603672270186,-0.9548399884824798,-0.5447413855612621,0.38950726521444023,-1.3341523837327147,1.088632658223295,0.5927275536422338,0.4733721984078605,0.7558225307041355,-0.9910379121449165,0.851278284826554,-0.8169319458772671
312,BCSE_KBS,Building,R1,June,Corn,0.2711561347535267,0.48105603672270186,-0.9548399884824798,-1.1805223815264227,0.8020647560972242,-1.316278425787123,1.0932726186779949,0.549457381782473,0.39535372548948516,0.7111943058785912,-0.9910379121449165,0.851278284826554,-0.8169319458772671
313,BCSE_KBS,Building,R1,June,Corn,0.2711561347535267,0.48105603672270186,-0.9548399884824798,-1.662025221158632,0.69831100683644,-1.2987037918800497,1.0979058959215704,0.6815788447931728,0.3811869185146898,0.6729096268109799,-0.9910379121449165,0.851278284826554,-0.8169319458772671
314,BCSE_KBS,Building,R1,June,Corn,0.2711561347535267,0.48105603672270186,1.2698632118872089,-0.03165499724010894,0.836735007898739,-1.281415358294864,1.1025325178509633,0.8944135559782768,0.1179800190488126,0.5605092239168648,-0.9910379121449165,0.851278284826554,-0.8169319458772671
315,BCSE_KBS,Building,R1,June,Corn,0.2711561347535267,0.48105603672270186,1.1204541132781198,0.38537754935792773,0.7674369591967635,-1.2476490717403306,-2.1581152293382844,1.3789484620142283,1.0950359867329846,0.7999001761495548,-0.9910379121449165,0.851278284826554,-0.8169319458772671
316,BCSE_KBS,Building,R1,June,Corn,0.2711561347535267,0.48105603672270186,1.5015028985055936,0.8532909137430678,0.6523249661120117,-1.2311491991955401,-2.0945097725672053,1.2088912367734221,1.340919118014003,0.9182615092263493,-0.9910379121449165,0.851278284826554,-0.8169319458772671
317,BCSE_KBS,Building,R1,June,Corn,0.2711561347535267,0.48105603672270186,1.3470801475283238,0.8532909137430678,0.5377134071545002,-1.214891345327328,-2.04134001869819,0.7774858806002335,1.4552324561303551,0.9676679032319135,-0.9910379121449165,0.851278284826554,-0.8169319458772671
318,BCSE_KBS,Building,R1,June,Corn,0.2711561347535267,0.48105603672270186,-0.6105002627233163,0.860753175700857,0.9177943032021768,-1.1988661842389257,-1.9947891978931935,1.0505879903187159,1.6372030335577,1.0113537604531464,-0.9910379121449165,0.851278284826554,-0.8169319458772671
319,BCSE_KBS,Building,R1,June,Corn,0.2711561347535267,0.48105603672270186,1.5520944265838736,1.4094395896177787,1.033975955256782,-1.1830649614683062,-1.9529132868735446,1.1077566885544359,1.8369545333039414,1.0942464739832138,-0.9910379121449165,0.851278284826554,-0.8169319458772671
320,BCSE_KBS,Building,R1,June,Corn,0.2711561347535267,0.48105603672270186,1.5491389605964765,1.1983905339010557,0.5491513626832802,-1.1674794465784328,-1.9145635304318858,0.7974213612361475,1.9335759963866643,1.1512359694988388,-0.9910379121449165,0.851278284826554,-0.8169319458772671
321,BCSE_KBS,Building,R1,June,Corn,0.2711561347535267,0.48105603672270186,-0.9548399884824798,1.1983905339010557,0.423626857465308,-1.1521018906630065,-1.878994667226187,0.6319094976375408,2.012589538958938,1.2412790162038374,-0.9910379121449165,0.851278284826554,-0.8169319458772671
322,BCSE_KBS,Building,R1,June,Corn,0.2711561347535267,0.48105603672270186,-0.9548399884824798,1.0223470911506185,0.7674369591967635,-1.13692498816072,-1.8456909200791438,0.4959774841409841,2.0695345107261254,1.3512369301805036,-0.9910379121449165,0.851278284826554,-0.8169319458772671
323,BCSE_KBS,Building,R1,June,Corn,0.2711561347535267,0.48105603672270186,-0.9548399884824798,0.6351171788130436,1.1272345770162393,-1.121941842457504,-1.814277940761104,0.34537869073021227,2.090519887283178,1.4341085785314778,-0.9910379121449165,0.851278284826554,-0.8169319458772671
